,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Facility,,,,Military,Total,Civil,Military,Total,,,,,,,,,,,,
,,Carrier,Taxi,Aviation,,,,,,Operations,,,,,,,,,,,
Sep-2016,LAN,259,"1,275","1,128",172,"2,834",256,0,256,"3,090",,,,,,,,,,,
Sep-2016,LSE,6,411,803,12,"1,232",278,30,308,"1,540",,,,,,,,,,,
Sep-2016,MBS,165,614,674,81,"1,534",184,0,184,"1,718",,,,,,,,,,,
Sep-2016,MDH,0,"3,291",549,2,"3,842","7,760",6,"7,766","11,608",,,,,,,,,,,
Sep-2016,MDW,"15,778","2,620","3,854",73,"22,325",0,0,0,"22,325",,,,,,,,,,,
Sep-2016,MFD,2,53,811,222,"1,088",208,108,316,"1,404",,,,,,,,,,,
Sep-2016,MIC,1,38,"1,894",2,"1,935","1,269",10,"1,279","3,214",,,,,,,,,,,
Sep-2016,MIE,6,66,"2,151",21,"2,244","1,252",8,"1,260","3,504",,,,,,,,,,,
Sep-2016,MKE,"4,737","3,167","1,311",200,"9,415",54,12,66,"9,481",,,,,,,,,,,
Sep-2016,MKG,4,186,"1,141",57,"1,388",692,58,750,"2,138",,,,,,,,,,,
Sep-2016,MLI,433,832,920,20,"2,205",556,26,582,"2,787",,,,,,,,,,,
Sep-2016,MOT,111,478,793,43,"1,425",517,106,623,"2,048",,,,,,,,,,,
Sep-2016,MSN,"1,876",792,"2,560",357,"5,585",958,14,972,"6,557",,,,,,,,,,,
Sep-2016,MSP,"25,759","7,087","1,061",267,"34,174",0,0,0,"34,174",,,,,,,,,,,
Sep-2016,MWA,3,862,317,56,"1,238","1,340",10,"1,350","2,588",,,,,,,,,,,
Sep-2016,MWC,0,18,994,2,"1,014",930,0,930,"1,944",,,,,,,,,,,
